"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2012","2012",112.2,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2012","2012",112.5,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2012","2012",113,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2012","2012",113.3,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2012","2012",112.9,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2012","2012",113.9,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2012","2012",114.4,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2012","2012",115.7,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2012","2012",117.4,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","CAD","Canadian Dollar","6","Millions",,,57384,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","CAD","Canadian Dollar","6","Millions",,,57757,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","CAD","Canadian Dollar","6","Millions",,,62315,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","CAD","Canadian Dollar","6","Millions",,,63238,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","CAD","Canadian Dollar","6","Millions",,,67032,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","CAD","Canadian Dollar","6","Millions",,,69146,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","CAD","Canadian Dollar","6","Millions",,,68808,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","CAD","Canadian Dollar","6","Millions",,,67839,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","CAD","Canadian Dollar","6","Millions",,,68340,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","CAD","Canadian Dollar","6","Millions",,,69877,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","CAD","Canadian Dollar","6","Millions",,,69447,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","CAD","Canadian Dollar","6","Millions",,,72590,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","CAD","Canadian Dollar","6","Millions",,,73221,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","CAD","Canadian Dollar","6","Millions",,,77877,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","CAD","Canadian Dollar","6","Millions",,,80787,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","CAD","Canadian Dollar","6","Millions",,,83718,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","CAD","Canadian Dollar","6","Millions",,,85947,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","CAD","Canadian Dollar","6","Millions",,,87163,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","CAD","Canadian Dollar","6","Millions",,,88173,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","CAD","Canadian Dollar","6","Millions",,,89036,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","CAD","Canadian Dollar","6","Millions",,,93522,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","CAD","Canadian Dollar","6","Millions",,,93503,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","CAD","Canadian Dollar","6","Millions",,,93662,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","CAD","Canadian Dollar","6","Millions",,,96927,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","CAD","Canadian Dollar","6","Millions",,,101475,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","CAD","Canadian Dollar","6","Millions",,,103368,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","CAD","Canadian Dollar","6","Millions",,,106202,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","CAD","Canadian Dollar","6","Millions",,,107440,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","CAD","Canadian Dollar","6","Millions",,,109445,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","CAD","Canadian Dollar","6","Millions",,,106303,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","CAD","Canadian Dollar","6","Millions",,,106055,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","CAD","Canadian Dollar","6","Millions",,,102672,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","CAD","Canadian Dollar","6","Millions",,,100485,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","CAD","Canadian Dollar","6","Millions",,,101960,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","CAD","Canadian Dollar","6","Millions",,,105821,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","CAD","Canadian Dollar","6","Millions",,,108597,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","CAD","Canadian Dollar","6","Millions",,,109152,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","CAD","Canadian Dollar","6","Millions",,,108076,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","CAD","Canadian Dollar","6","Millions",,,102279,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","CAD","Canadian Dollar","6","Millions",,,100736,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","CAD","Canadian Dollar","6","Millions",,,102649,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","CAD","Canadian Dollar","6","Millions",,,104014,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","CAD","Canadian Dollar","6","Millions",,,110996,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","CAD","Canadian Dollar","6","Millions",,,112875,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","CAD","Canadian Dollar","6","Millions",,,111096,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","CAD","Canadian Dollar","6","Millions",,,114481,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","CAD","Canadian Dollar","6","Millions",,,116497,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","CAD","Canadian Dollar","6","Millions",,,117259,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","CAD","Canadian Dollar","6","Millions",,,119495,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","CAD","Canadian Dollar","6","Millions",,,118973,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","CAD","Canadian Dollar","6","Millions",,,121985,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","CAD","Canadian Dollar","6","Millions",,,123472,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","CAD","Canadian Dollar","6","Millions",,,124197,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","CAD","Canadian Dollar","6","Millions",,,127629,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","CAD","Canadian Dollar","6","Millions",,,126624,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","CAD","Canadian Dollar","6","Millions",,,126543,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","CAD","Canadian Dollar","6","Millions",,,124905,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","CAD","Canadian Dollar","6","Millions",,,128505,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","CAD","Canadian Dollar","6","Millions",,,136012,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","CAD","Canadian Dollar","6","Millions",,,139060,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","CAD","Canadian Dollar","6","Millions",,,137092,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","CAD","Canadian Dollar","6","Millions",,,120415,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","CAD","Canadian Dollar","6","Millions",,,113585,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","CAD","Canadian Dollar","6","Millions",,,116976,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","CAD","Canadian Dollar","6","Millions",,,119773,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","CAD","Canadian Dollar","6","Millions",,,124394,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","CAD","Canadian Dollar","6","Millions",,,127866,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","CAD","Canadian Dollar","6","Millions",,,132306,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","CAD","Canadian Dollar","6","Millions",,,132587,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","CAD","Canadian Dollar","6","Millions",,,136124,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","CAD","Canadian Dollar","6","Millions",,,139573,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","CAD","Canadian Dollar","6","Millions",,,142210,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","CAD","Canadian Dollar","6","Millions",,,146606,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","CAD","Canadian Dollar","6","Millions",,,146914,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","CAD","Canadian Dollar","6","Millions",,,148232,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","CAD","Canadian Dollar","6","Millions",,,147379,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","CAD","Canadian Dollar","6","Millions",,,146612,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","CAD","Canadian Dollar","6","Millions",,,149246,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","CAD","Canadian Dollar","6","Millions",,,150818,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","CAD","Canadian Dollar","6","Millions",,,153051,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","CAD","Canadian Dollar","6","Millions",,,153686,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","CAD","Canadian Dollar","6","Millions",,,157718,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","CAD","Canadian Dollar","6","Millions",,,163151,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","CAD","Canadian Dollar","6","Millions",,,163474,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","CAD","Canadian Dollar","6","Millions",,,166833,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","CAD","Canadian Dollar","6","Millions",,,168726,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","CAD","Canadian Dollar","6","Millions",,,169325,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","CAD","Canadian Dollar","6","Millions",,,172623,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","CAD","Canadian Dollar","6","Millions",,,172345,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","CAD","Canadian Dollar","6","Millions",,,172435,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","CAD","Canadian Dollar","6","Millions",,,168395,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","CAD","Canadian Dollar","6","Millions",,,173045,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","CAD","Canadian Dollar","6","Millions",,,171993,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","CAD","Canadian Dollar","6","Millions",,,177765,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","CAD","Canadian Dollar","6","Millions",,,183472,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","CAD","Canadian Dollar","6","Millions",,,176328,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","CAD","Canadian Dollar","6","Millions",,,182689,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","CAD","Canadian Dollar","6","Millions",,,186812,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","CAD","Canadian Dollar","6","Millions",,,193060,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","CAD","Canadian Dollar","6","Millions",,,192909,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","CAD","Canadian Dollar","6","Millions",,,191093,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","CAD","Canadian Dollar","6","Millions",,,196110,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","CAD","Canadian Dollar","6","Millions",,,195033,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","CAD","Canadian Dollar","6","Millions",,,192778,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","CAD","Canadian Dollar","6","Millions",,,190451,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","CAD","Canadian Dollar","6","Millions",,,189109,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","CAD","Canadian Dollar","6","Millions",,,142855,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","CAD","Canadian Dollar","6","Millions",,,173747,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","CAD","Canadian Dollar","6","Millions",,,177974,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","CAD","Canadian Dollar","6","Millions",,,178800,,
"CAN","Canada","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","CAD","Canadian Dollar","6","Millions",,,179911,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2012","2012",93,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2012","2012",93.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2012","2012",96.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2012","2012",97.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2012","2012",98.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2012","2012",101.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2012","2012",100.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2012","2012",99.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2012","2012",98.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2012","2012",98.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2012","2012",98.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2012","2012",99.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2012","2012",97.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2012","2012",98.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2012","2012",99.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2012","2012",99,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2012","2012",100.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2012","2012",100.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2012","2012",101,,
